INFO:root:Called with argument: Namespace(begin_epoch=0, dataset='PascalVOC', dataset_path='data/VOCdevkit', end_epoch=20, frequent=20, gpus='1', image_set='2007_trainval', kvstore='device', lr=0.001, lr_step='7', network='resnet', no_flip=False, no_shuffle=False, prefix='model/resnet-uav/e2e', pretrained='model/resnet-101', pretrained_epoch=0, resume=False, root_path='data', work_load_list=None)
INFO:root:{'ANCHOR_RATIOS': [0.5, 1, 2],
 'ANCHOR_SCALES': [8, 16, 32],
 'FIXED_PARAMS': ['conv0', 'stage1', 'gamma', 'beta'],
 'FIXED_PARAMS_SHARED': ['conv0',
                         'stage1',
                         'stage2',
                         'stage3',
                         'gamma',
                         'beta'],
 'IMAGE_STRIDE': 0,
 'NUM_ANCHORS': 9,
 'NUM_CLASSES': 3,
 'PIXEL_MEANS': array([0, 0, 0]),
 'RCNN_FEAT_STRIDE': 16,
 'RPN_FEAT_STRIDE': 16,
 'SCALES': [(600, 1000)],
 'TEST': {'BATCH_IMAGES': 1,
          'CXX_PROPOSAL': True,
          'ENABLE_DEFORMABLE_ROIPOOLING': False,
          'HAS_RPN': False,
          'NMS': 0.3,
          'PROPOSAL_MIN_SIZE': 16,
          'PROPOSAL_NMS_THRESH': 0.7,
          'PROPOSAL_POST_NMS_TOP_N': 2000,
          'PROPOSAL_PRE_NMS_TOP_N': 20000,
          'RPN_MIN_SIZE': 16,
          'RPN_NMS_THRESH': 0.7,
          'RPN_POST_NMS_TOP_N': 300,
          'RPN_PRE_NMS_TOP_N': 6000},
 'TRAIN': {'ASPECT_GROUPING': True,
           'BATCH_IMAGES': 1,
           'BATCH_ROIS': 128,
           'BATCH_ROIS_OHEM': 128,
           'BBOX_MEANS': [0.0, 0.0, 0.0, 0.0],
           'BBOX_NORMALIZATION_PRECOMPUTED': True,
           'BBOX_REGRESSION_THRESH': 0.5,
           'BBOX_STDS': [0.1, 0.1, 0.2, 0.2],
           'BBOX_WEIGHTS': array([ 1.,  1.,  1.,  1.]),
           'BG_THRESH_HI': 0.5,
           'BG_THRESH_LO': 0.0,
           'CXX_PROPOSAL': True,
           'ENABLE_DEFORMABLE_ROIPOOLING': False,
           'ENABLE_FOCALLOSS': False,
           'ENABLE_OHEM': False,
           'END2END': True,
           'FG_FRACTION': 0.25,
           'FG_THRESH': 0.5,
           'RPN_BATCH_SIZE': 256,
           'RPN_BBOX_WEIGHTS': [1.0, 1.0, 1.0, 1.0],
           'RPN_CLOBBER_POSITIVES': False,
           'RPN_FG_FRACTION': 0.5,
           'RPN_MIN_SIZE': 16,
           'RPN_NEGATIVE_OVERLAP': 0.3,
           'RPN_NMS_THRESH': 0.7,
           'RPN_POSITIVE_OVERLAP': 0.7,
           'RPN_POSITIVE_WEIGHT': -1.0,
           'RPN_POST_NMS_TOP_N': 2000,
           'RPN_PRE_NMS_TOP_N': 12000}}
INFO:root:voc_2007_trainval num_images 2263
INFO:root:voc_2007_trainval wrote gt roidb to data/cache/voc_2007_trainval_gt_roidb.pkl
INFO:root:voc_2007_trainval append flipped images to roidb
INFO:root:load data: filtered 12 roidb entries: 4526 -> 4514
INFO:root:providing maximum shape [('data', (1, 3, 600, 1000)), ('gt_boxes', (1, 100, 5))] [('label', (1, 21546)), ('bbox_target', (1, 36, 38, 63)), ('bbox_weight', (1, 36, 38, 63))]
INFO:root:output shape {'bbox_loss_reshape_output': (1L, 128L, 12L),
 'blockgrad0_output': (1L, 128L),
 'cls_prob_reshape_output': (1L, 128L, 3L),
 'rpn_bbox_loss_output': (1L, 36L, 36L, 63L),
 'rpn_cls_prob_output': (1L, 2L, 324L, 63L)}
INFO:root:lr 0.001000 lr_epoch_diff [7] lr_iters [31598]
[09:42:14] src/operator/././cudnn_algoreg-inl.h:112: Running performance tests to find the best convolution algorithm, this can take a while... (setting env variable MXNET_CUDNN_AUTOTUNE_DEFAULT to 0 to disable)
[09:42:28] src/operator/././cudnn_algoreg-inl.h:112: Running performance tests to find the best convolution algorithm, this can take a while... (setting env variable MXNET_CUDNN_AUTOTUNE_DEFAULT to 0 to disable)
INFO:root:Epoch[0] Batch [20]	Speed: 3.06 samples/sec	Train-RPNAcc=0.765439,	RPNLogLoss=0.502472,	RPNL1Loss=2.671298,	RCNNAcc=0.966890,	RCNNLogLoss=0.201803,	RCNNL1Loss=0.610765,	
INFO:root:Epoch[2] Batch [540]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999343,	RPNLogLoss=0.002355,	RPNL1Loss=0.225334,	RCNNAcc=0.985516,	RCNNLogLoss=0.040709,	RCNNL1Loss=0.901126,	
INFO:root:Epoch[2] Batch [560]	Speed: 3.84 samples/sec	Train-RPNAcc=0.999311,	RPNLogLoss=0.002552,	RPNL1Loss=0.225529,	RCNNAcc=0.985587,	RCNNLogLoss=0.040321,	RCNNL1Loss=0.908193,	
INFO:root:Epoch[2] Batch [580]	Speed: 3.95 samples/sec	Train-RPNAcc=0.999321,	RPNLogLoss=0.002511,	RPNL1Loss=0.225674,	RCNNAcc=0.985531,	RCNNLogLoss=0.040345,	RCNNL1Loss=0.904365,	
INFO:root:Epoch[2] Batch [600]	Speed: 3.84 samples/sec	Train-RPNAcc=0.999344,	RPNLogLoss=0.002458,	RPNL1Loss=0.225797,	RCNNAcc=0.985545,	RCNNLogLoss=0.040202,	RCNNL1Loss=0.904378,	
INFO:root:Epoch[2] Batch [620]	Speed: 3.88 samples/sec	Train-RPNAcc=0.999365,	RPNLogLoss=0.002403,	RPNL1Loss=0.226311,	RCNNAcc=0.985709,	RCNNLogLoss=0.039858,	RCNNL1Loss=0.904905,	
INFO:root:Epoch[2] Batch [640]	Speed: 3.96 samples/sec	Train-RPNAcc=0.999385,	RPNLogLoss=0.002366,	RPNL1Loss=0.229483,	RCNNAcc=0.985691,	RCNNLogLoss=0.040119,	RCNNL1Loss=0.906609,	
INFO:root:Epoch[2] Batch [660]	Speed: 4.02 samples/sec	Train-RPNAcc=0.999403,	RPNLogLoss=0.002316,	RPNL1Loss=0.230012,	RCNNAcc=0.985722,	RCNNLogLoss=0.039987,	RCNNL1Loss=0.904322,	
INFO:root:Epoch[2] Batch [680]	Speed: 3.83 samples/sec	Train-RPNAcc=0.999421,	RPNLogLoss=0.002270,	RPNL1Loss=0.227944,	RCNNAcc=0.985855,	RCNNLogLoss=0.039632,	RCNNL1Loss=0.902703,	
INFO:root:Epoch[2] Batch [700]	Speed: 4.01 samples/sec	Train-RPNAcc=0.999437,	RPNLogLoss=0.002218,	RPNL1Loss=0.227649,	RCNNAcc=0.985969,	RCNNLogLoss=0.039203,	RCNNL1Loss=0.902471,	
INFO:root:Epoch[2] Batch [720]	Speed: 3.79 samples/sec	Train-RPNAcc=0.999437,	RPNLogLoss=0.002194,	RPNL1Loss=0.227100,	RCNNAcc=0.986055,	RCNNLogLoss=0.038885,	RCNNL1Loss=0.900771,	
INFO:root:Epoch[2] Batch [740]	Speed: 3.88 samples/sec	Train-RPNAcc=0.999441,	RPNLogLoss=0.002201,	RPNL1Loss=0.227941,	RCNNAcc=0.986220,	RCNNLogLoss=0.038484,	RCNNL1Loss=0.903802,	
INFO:root:Epoch[2] Batch [760]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999456,	RPNLogLoss=0.002161,	RPNL1Loss=0.228348,	RCNNAcc=0.986408,	RCNNLogLoss=0.038047,	RCNNL1Loss=0.903971,	
INFO:root:Epoch[2] Batch [780]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999470,	RPNLogLoss=0.002123,	RPNL1Loss=0.227648,	RCNNAcc=0.986506,	RCNNLogLoss=0.037800,	RCNNL1Loss=0.902606,	
INFO:root:Epoch[2] Batch [800]	Speed: 3.79 samples/sec	Train-RPNAcc=0.999473,	RPNLogLoss=0.002110,	RPNL1Loss=0.229613,	RCNNAcc=0.986589,	RCNNLogLoss=0.037574,	RCNNL1Loss=0.903868,	
INFO:root:Epoch[2] Batch [820]	Speed: 3.85 samples/sec	Train-RPNAcc=0.999477,	RPNLogLoss=0.002100,	RPNL1Loss=0.229844,	RCNNAcc=0.986659,	RCNNLogLoss=0.037452,	RCNNL1Loss=0.906709,	
INFO:root:Epoch[2] Batch [840]	Speed: 4.06 samples/sec	Train-RPNAcc=0.999489,	RPNLogLoss=0.002077,	RPNL1Loss=0.230159,	RCNNAcc=0.986707,	RCNNLogLoss=0.037390,	RCNNL1Loss=0.909083,	
INFO:root:Epoch[2] Batch [860]	Speed: 4.18 samples/sec	Train-RPNAcc=0.999501,	RPNLogLoss=0.002040,	RPNL1Loss=0.229129,	RCNNAcc=0.986752,	RCNNLogLoss=0.037262,	RCNNL1Loss=0.910191,	
INFO:root:Epoch[2] Batch [880]	Speed: 4.05 samples/sec	Train-RPNAcc=0.999512,	RPNLogLoss=0.002004,	RPNL1Loss=0.229935,	RCNNAcc=0.986769,	RCNNLogLoss=0.037259,	RCNNL1Loss=0.911868,	
INFO:root:Epoch[2] Batch [900]	Speed: 3.77 samples/sec	Train-RPNAcc=0.999523,	RPNLogLoss=0.001979,	RPNL1Loss=0.230355,	RCNNAcc=0.986794,	RCNNLogLoss=0.037160,	RCNNL1Loss=0.913149,	
INFO:root:Epoch[2] Batch [920]	Speed: 4.14 samples/sec	Train-RPNAcc=0.999533,	RPNLogLoss=0.001957,	RPNL1Loss=0.231096,	RCNNAcc=0.986903,	RCNNLogLoss=0.037023,	RCNNL1Loss=0.915001,	
INFO:root:Epoch[2] Batch [940]	Speed: 3.98 samples/sec	Train-RPNAcc=0.999539,	RPNLogLoss=0.001934,	RPNL1Loss=0.230403,	RCNNAcc=0.986874,	RCNNLogLoss=0.037108,	RCNNL1Loss=0.915708,	
INFO:root:Epoch[2] Batch [960]	Speed: 3.88 samples/sec	Train-RPNAcc=0.999524,	RPNLogLoss=0.001995,	RPNL1Loss=0.231311,	RCNNAcc=0.986879,	RCNNLogLoss=0.037042,	RCNNL1Loss=0.916446,	
INFO:root:Epoch[2] Batch [980]	Speed: 3.97 samples/sec	Train-RPNAcc=0.999534,	RPNLogLoss=0.001968,	RPNL1Loss=0.232141,	RCNNAcc=0.986868,	RCNNLogLoss=0.037037,	RCNNL1Loss=0.915329,	
INFO:root:Epoch[2] Batch [1000]	Speed: 3.77 samples/sec	Train-RPNAcc=0.999543,	RPNLogLoss=0.001949,	RPNL1Loss=0.232147,	RCNNAcc=0.986857,	RCNNLogLoss=0.036991,	RCNNL1Loss=0.914937,	
INFO:root:Epoch[2] Batch [1020]	Speed: 4.14 samples/sec	Train-RPNAcc=0.999541,	RPNLogLoss=0.001986,	RPNL1Loss=0.231856,	RCNNAcc=0.986862,	RCNNLogLoss=0.036987,	RCNNL1Loss=0.915917,	
INFO:root:Epoch[2] Batch [1040]	Speed: 3.93 samples/sec	Train-RPNAcc=0.999550,	RPNLogLoss=0.001964,	RPNL1Loss=0.231055,	RCNNAcc=0.986822,	RCNNLogLoss=0.037077,	RCNNL1Loss=0.915466,	
INFO:root:Epoch[2] Batch [1060]	Speed: 3.78 samples/sec	Train-RPNAcc=0.999558,	RPNLogLoss=0.001944,	RPNL1Loss=0.231473,	RCNNAcc=0.986790,	RCNNLogLoss=0.037088,	RCNNL1Loss=0.915980,	
INFO:root:Epoch[2] Batch [1080]	Speed: 4.09 samples/sec	Train-RPNAcc=0.999566,	RPNLogLoss=0.001917,	RPNL1Loss=0.230465,	RCNNAcc=0.986782,	RCNNLogLoss=0.037142,	RCNNL1Loss=0.914914,	
INFO:root:Epoch[2] Batch [1100]	Speed: 3.99 samples/sec	Train-RPNAcc=0.999571,	RPNLogLoss=0.001904,	RPNL1Loss=0.230793,	RCNNAcc=0.986780,	RCNNLogLoss=0.037221,	RCNNL1Loss=0.916344,	
INFO:root:Epoch[2] Batch [1120]	Speed: 3.98 samples/sec	Train-RPNAcc=0.999578,	RPNLogLoss=0.001890,	RPNL1Loss=0.232561,	RCNNAcc=0.986710,	RCNNLogLoss=0.037369,	RCNNL1Loss=0.917103,	
INFO:root:Epoch[2] Batch [1140]	Speed: 4.09 samples/sec	Train-RPNAcc=0.999586,	RPNLogLoss=0.001878,	RPNL1Loss=0.234627,	RCNNAcc=0.986724,	RCNNLogLoss=0.037266,	RCNNL1Loss=0.914916,	
INFO:root:Epoch[2] Batch [1160]	Speed: 4.03 samples/sec	Train-RPNAcc=0.999586,	RPNLogLoss=0.001873,	RPNL1Loss=0.234835,	RCNNAcc=0.986636,	RCNNLogLoss=0.037456,	RCNNL1Loss=0.914530,	
INFO:root:Epoch[2] Batch [1180]	Speed: 3.82 samples/sec	Train-RPNAcc=0.999590,	RPNLogLoss=0.001867,	RPNL1Loss=0.235958,	RCNNAcc=0.986604,	RCNNLogLoss=0.037503,	RCNNL1Loss=0.915694,	
INFO:root:Epoch[2] Batch [1200]	Speed: 4.12 samples/sec	Train-RPNAcc=0.999584,	RPNLogLoss=0.001879,	RPNL1Loss=0.236018,	RCNNAcc=0.986522,	RCNNLogLoss=0.037735,	RCNNL1Loss=0.914264,	
INFO:root:Epoch[2] Batch [1220]	Speed: 3.94 samples/sec	Train-RPNAcc=0.999587,	RPNLogLoss=0.001875,	RPNL1Loss=0.236929,	RCNNAcc=0.986499,	RCNNLogLoss=0.037830,	RCNNL1Loss=0.915715,	
INFO:root:Epoch[2] Batch [1240]	Speed: 4.03 samples/sec	Train-RPNAcc=0.999585,	RPNLogLoss=0.001871,	RPNL1Loss=0.237234,	RCNNAcc=0.986452,	RCNNLogLoss=0.038126,	RCNNL1Loss=0.915686,	
INFO:root:Epoch[2] Batch [1260]	Speed: 3.78 samples/sec	Train-RPNAcc=0.999591,	RPNLogLoss=0.001856,	RPNL1Loss=0.238293,	RCNNAcc=0.986519,	RCNNLogLoss=0.037963,	RCNNL1Loss=0.917186,	
INFO:root:Epoch[2] Batch [1280]	Speed: 3.80 samples/sec	Train-RPNAcc=0.999552,	RPNLogLoss=0.001952,	RPNL1Loss=0.238574,	RCNNAcc=0.986522,	RCNNLogLoss=0.037941,	RCNNL1Loss=0.920777,	
INFO:root:Epoch[2] Batch [1300]	Speed: 3.74 samples/sec	Train-RPNAcc=0.999559,	RPNLogLoss=0.001938,	RPNL1Loss=0.237063,	RCNNAcc=0.986465,	RCNNLogLoss=0.037939,	RCNNL1Loss=0.916817,	
INFO:root:Epoch[2] Batch [1320]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999565,	RPNLogLoss=0.001942,	RPNL1Loss=0.237778,	RCNNAcc=0.986356,	RCNNLogLoss=0.038156,	RCNNL1Loss=0.917062,	
INFO:root:Epoch[2] Batch [1340]	Speed: 3.78 samples/sec	Train-RPNAcc=0.999557,	RPNLogLoss=0.001982,	RPNL1Loss=0.237662,	RCNNAcc=0.986338,	RCNNLogLoss=0.038251,	RCNNL1Loss=0.915589,	
INFO:root:Epoch[2] Batch [1360]	Speed: 4.08 samples/sec	Train-RPNAcc=0.999564,	RPNLogLoss=0.001961,	RPNL1Loss=0.237910,	RCNNAcc=0.986338,	RCNNLogLoss=0.038265,	RCNNL1Loss=0.915197,	
INFO:root:Epoch[2] Batch [1380]	Speed: 3.81 samples/sec	Train-RPNAcc=0.999562,	RPNLogLoss=0.001959,	RPNL1Loss=0.237710,	RCNNAcc=0.986197,	RCNNLogLoss=0.038672,	RCNNL1Loss=0.914716,	
INFO:root:Epoch[2] Batch [1400]	Speed: 3.89 samples/sec	Train-RPNAcc=0.999532,	RPNLogLoss=0.002013,	RPNL1Loss=0.238028,	RCNNAcc=0.986187,	RCNNLogLoss=0.038677,	RCNNL1Loss=0.916047,	
INFO:root:Epoch[2] Batch [1420]	Speed: 3.79 samples/sec	Train-RPNAcc=0.999527,	RPNLogLoss=0.002020,	RPNL1Loss=0.237849,	RCNNAcc=0.986178,	RCNNLogLoss=0.038659,	RCNNL1Loss=0.915842,	
INFO:root:Epoch[2] Batch [1440]	Speed: 3.99 samples/sec	Train-RPNAcc=0.999534,	RPNLogLoss=0.002006,	RPNL1Loss=0.237749,	RCNNAcc=0.986170,	RCNNLogLoss=0.038727,	RCNNL1Loss=0.915330,	
INFO:root:Epoch[2] Batch [1460]	Speed: 3.93 samples/sec	Train-RPNAcc=0.999471,	RPNLogLoss=0.002157,	RPNL1Loss=0.238891,	RCNNAcc=0.986177,	RCNNLogLoss=0.038759,	RCNNL1Loss=0.915211,	
INFO:root:Epoch[2] Batch [1480]	Speed: 3.80 samples/sec	Train-RPNAcc=0.999475,	RPNLogLoss=0.002145,	RPNL1Loss=0.238437,	RCNNAcc=0.986211,	RCNNLogLoss=0.038724,	RCNNL1Loss=0.917173,	
INFO:root:Epoch[2] Batch [1500]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999482,	RPNLogLoss=0.002141,	RPNL1Loss=0.239178,	RCNNAcc=0.986218,	RCNNLogLoss=0.038724,	RCNNL1Loss=0.916268,	
INFO:root:Epoch[2] Batch [1520]	Speed: 3.95 samples/sec	Train-RPNAcc=0.999489,	RPNLogLoss=0.002126,	RPNL1Loss=0.238992,	RCNNAcc=0.986250,	RCNNLogLoss=0.038677,	RCNNL1Loss=0.916197,	
INFO:root:Epoch[2] Batch [1540]	Speed: 3.70 samples/sec	Train-RPNAcc=0.999470,	RPNLogLoss=0.002200,	RPNL1Loss=0.239085,	RCNNAcc=0.986251,	RCNNLogLoss=0.038697,	RCNNL1Loss=0.916564,	
INFO:root:Epoch[2] Batch [1560]	Speed: 3.79 samples/sec	Train-RPNAcc=0.999477,	RPNLogLoss=0.002179,	RPNL1Loss=0.238417,	RCNNAcc=0.986202,	RCNNLogLoss=0.038809,	RCNNL1Loss=0.915497,	
INFO:root:Epoch[2] Batch [1580]	Speed: 3.77 samples/sec	Train-RPNAcc=0.999484,	RPNLogLoss=0.002165,	RPNL1Loss=0.238651,	RCNNAcc=0.986139,	RCNNLogLoss=0.038872,	RCNNL1Loss=0.914736,	
INFO:root:Epoch[2] Batch [1600]	Speed: 4.00 samples/sec	Train-RPNAcc=0.999480,	RPNLogLoss=0.002165,	RPNL1Loss=0.237784,	RCNNAcc=0.986171,	RCNNLogLoss=0.038786,	RCNNL1Loss=0.915778,	
INFO:root:Epoch[2] Batch [1620]	Speed: 3.83 samples/sec	Train-RPNAcc=0.999484,	RPNLogLoss=0.002161,	RPNL1Loss=0.237421,	RCNNAcc=0.986139,	RCNNLogLoss=0.038898,	RCNNL1Loss=0.914383,	
INFO:root:Epoch[2] Batch [1640]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999488,	RPNLogLoss=0.002158,	RPNL1Loss=0.236888,	RCNNAcc=0.986141,	RCNNLogLoss=0.038970,	RCNNL1Loss=0.911982,	
INFO:root:Epoch[2] Batch [1660]	Speed: 3.85 samples/sec	Train-RPNAcc=0.999494,	RPNLogLoss=0.002144,	RPNL1Loss=0.236372,	RCNNAcc=0.986115,	RCNNLogLoss=0.039006,	RCNNL1Loss=0.913372,	
INFO:root:Epoch[2] Batch [1680]	Speed: 3.71 samples/sec	Train-RPNAcc=0.999500,	RPNLogLoss=0.002125,	RPNL1Loss=0.235316,	RCNNAcc=0.986062,	RCNNLogLoss=0.039112,	RCNNL1Loss=0.915176,	
INFO:root:Epoch[2] Batch [1700]	Speed: 3.97 samples/sec	Train-RPNAcc=0.999481,	RPNLogLoss=0.002175,	RPNL1Loss=0.235730,	RCNNAcc=0.986065,	RCNNLogLoss=0.039083,	RCNNL1Loss=0.916332,	
INFO:root:Epoch[2] Batch [1720]	Speed: 3.74 samples/sec	Train-RPNAcc=0.999487,	RPNLogLoss=0.002160,	RPNL1Loss=0.235549,	RCNNAcc=0.986077,	RCNNLogLoss=0.039159,	RCNNL1Loss=0.917767,	
INFO:root:Epoch[2] Batch [1740]	Speed: 3.96 samples/sec	Train-RPNAcc=0.999493,	RPNLogLoss=0.002138,	RPNL1Loss=0.236184,	RCNNAcc=0.986139,	RCNNLogLoss=0.039019,	RCNNL1Loss=0.918751,	
INFO:root:Epoch[2] Batch [1760]	Speed: 3.73 samples/sec	Train-RPNAcc=0.999499,	RPNLogLoss=0.002126,	RPNL1Loss=0.235860,	RCNNAcc=0.986163,	RCNNLogLoss=0.038956,	RCNNL1Loss=0.919711,	
INFO:root:Epoch[2] Batch [1780]	Speed: 4.07 samples/sec	Train-RPNAcc=0.999504,	RPNLogLoss=0.002110,	RPNL1Loss=0.235410,	RCNNAcc=0.986134,	RCNNLogLoss=0.039019,	RCNNL1Loss=0.918616,	
INFO:root:Epoch[2] Batch [1800]	Speed: 3.93 samples/sec	Train-RPNAcc=0.999488,	RPNLogLoss=0.002179,	RPNL1Loss=0.236399,	RCNNAcc=0.986175,	RCNNLogLoss=0.038963,	RCNNL1Loss=0.919950,	
INFO:root:Epoch[2] Batch [1820]	Speed: 3.74 samples/sec	Train-RPNAcc=0.999474,	RPNLogLoss=0.002193,	RPNL1Loss=0.236524,	RCNNAcc=0.986143,	RCNNLogLoss=0.039037,	RCNNL1Loss=0.919694,	
INFO:root:Epoch[2] Batch [1840]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999480,	RPNLogLoss=0.002178,	RPNL1Loss=0.236381,	RCNNAcc=0.986123,	RCNNLogLoss=0.039101,	RCNNL1Loss=0.919164,	
INFO:root:Epoch[2] Batch [1860]	Speed: 4.00 samples/sec	Train-RPNAcc=0.999484,	RPNLogLoss=0.002165,	RPNL1Loss=0.236367,	RCNNAcc=0.986096,	RCNNLogLoss=0.039104,	RCNNL1Loss=0.920877,	
INFO:root:Epoch[2] Batch [1880]	Speed: 4.02 samples/sec	Train-RPNAcc=0.999479,	RPNLogLoss=0.002186,	RPNL1Loss=0.235581,	RCNNAcc=0.986082,	RCNNLogLoss=0.039185,	RCNNL1Loss=0.920506,	
INFO:root:Epoch[2] Batch [1900]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999480,	RPNLogLoss=0.002183,	RPNL1Loss=0.235025,	RCNNAcc=0.986109,	RCNNLogLoss=0.039143,	RCNNL1Loss=0.919935,	
INFO:root:Epoch[2] Batch [1920]	Speed: 3.83 samples/sec	Train-RPNAcc=0.999486,	RPNLogLoss=0.002167,	RPNL1Loss=0.235561,	RCNNAcc=0.986087,	RCNNLogLoss=0.039155,	RCNNL1Loss=0.920087,	
INFO:root:Epoch[2] Batch [1940]	Speed: 3.83 samples/sec	Train-RPNAcc=0.999491,	RPNLogLoss=0.002151,	RPNL1Loss=0.235344,	RCNNAcc=0.986082,	RCNNLogLoss=0.039202,	RCNNL1Loss=0.920167,	
INFO:root:Epoch[2] Batch [1960]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999496,	RPNLogLoss=0.002137,	RPNL1Loss=0.234585,	RCNNAcc=0.986084,	RCNNLogLoss=0.039179,	RCNNL1Loss=0.919403,	
INFO:root:Epoch[2] Batch [1980]	Speed: 3.74 samples/sec	Train-RPNAcc=0.999481,	RPNLogLoss=0.002165,	RPNL1Loss=0.234674,	RCNNAcc=0.986102,	RCNNLogLoss=0.039091,	RCNNL1Loss=0.920175,	
INFO:root:Epoch[2] Batch [2000]	Speed: 3.83 samples/sec	Train-RPNAcc=0.999487,	RPNLogLoss=0.002150,	RPNL1Loss=0.234266,	RCNNAcc=0.986116,	RCNNLogLoss=0.038987,	RCNNL1Loss=0.918648,	
INFO:root:Epoch[2] Batch [2020]	Speed: 4.01 samples/sec	Train-RPNAcc=0.999492,	RPNLogLoss=0.002144,	RPNL1Loss=0.234713,	RCNNAcc=0.986118,	RCNNLogLoss=0.038993,	RCNNL1Loss=0.919535,	
INFO:root:Epoch[2] Batch [2040]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999493,	RPNLogLoss=0.002139,	RPNL1Loss=0.234702,	RCNNAcc=0.986151,	RCNNLogLoss=0.038903,	RCNNL1Loss=0.919633,	
INFO:root:Epoch[2] Batch [2060]	Speed: 3.84 samples/sec	Train-RPNAcc=0.999498,	RPNLogLoss=0.002127,	RPNL1Loss=0.234781,	RCNNAcc=0.986153,	RCNNLogLoss=0.038863,	RCNNL1Loss=0.918746,	
INFO:root:Epoch[2] Batch [2080]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999497,	RPNLogLoss=0.002136,	RPNL1Loss=0.234257,	RCNNAcc=0.986181,	RCNNLogLoss=0.038747,	RCNNL1Loss=0.918069,	
INFO:root:Epoch[2] Batch [2100]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999502,	RPNLogLoss=0.002121,	RPNL1Loss=0.233418,	RCNNAcc=0.986197,	RCNNLogLoss=0.038724,	RCNNL1Loss=0.917311,	
INFO:root:Epoch[2] Batch [2120]	Speed: 3.71 samples/sec	Train-RPNAcc=0.999506,	RPNLogLoss=0.002108,	RPNL1Loss=0.232935,	RCNNAcc=0.986195,	RCNNLogLoss=0.038670,	RCNNL1Loss=0.916610,	
INFO:root:Epoch[2] Batch [2140]	Speed: 3.91 samples/sec	Train-RPNAcc=0.999511,	RPNLogLoss=0.002096,	RPNL1Loss=0.232804,	RCNNAcc=0.986170,	RCNNLogLoss=0.038771,	RCNNL1Loss=0.914726,	
INFO:root:Epoch[2] Batch [2160]	Speed: 3.75 samples/sec	Train-RPNAcc=0.999516,	RPNLogLoss=0.002081,	RPNL1Loss=0.232751,	RCNNAcc=0.986197,	RCNNLogLoss=0.038731,	RCNNL1Loss=0.916172,	
INFO:root:Epoch[2] Batch [2180]	Speed: 3.91 samples/sec	Train-RPNAcc=0.999520,	RPNLogLoss=0.002066,	RPNL1Loss=0.233688,	RCNNAcc=0.986223,	RCNNLogLoss=0.038696,	RCNNL1Loss=0.917416,	
INFO:root:Epoch[2] Batch [2200]	Speed: 3.94 samples/sec	Train-RPNAcc=0.999524,	RPNLogLoss=0.002054,	RPNL1Loss=0.234747,	RCNNAcc=0.986157,	RCNNLogLoss=0.038834,	RCNNL1Loss=0.919977,	
INFO:root:Epoch[2] Batch [2220]	Speed: 3.91 samples/sec	Train-RPNAcc=0.999522,	RPNLogLoss=0.002057,	RPNL1Loss=0.234856,	RCNNAcc=0.986162,	RCNNLogLoss=0.038853,	RCNNL1Loss=0.919738,	
INFO:root:Epoch[2] Batch [2240]	Speed: 3.82 samples/sec	Train-RPNAcc=0.999526,	RPNLogLoss=0.002043,	RPNL1Loss=0.235255,	RCNNAcc=0.986181,	RCNNLogLoss=0.038866,	RCNNL1Loss=0.920900,	
INFO:root:Epoch[2] Batch [2260]	Speed: 3.99 samples/sec	Train-RPNAcc=0.999525,	RPNLogLoss=0.002046,	RPNL1Loss=0.236232,	RCNNAcc=0.986161,	RCNNLogLoss=0.038908,	RCNNL1Loss=0.923323,	
INFO:root:Epoch[2] Batch [2280]	Speed: 3.78 samples/sec	Train-RPNAcc=0.999529,	RPNLogLoss=0.002034,	RPNL1Loss=0.236285,	RCNNAcc=0.986170,	RCNNLogLoss=0.038885,	RCNNL1Loss=0.922996,	
INFO:root:Epoch[2] Batch [2300]	Speed: 3.83 samples/sec	Train-RPNAcc=0.999528,	RPNLogLoss=0.002033,	RPNL1Loss=0.235803,	RCNNAcc=0.986178,	RCNNLogLoss=0.038904,	RCNNL1Loss=0.922183,	
INFO:root:Epoch[2] Batch [2320]	Speed: 3.80 samples/sec	Train-RPNAcc=0.999527,	RPNLogLoss=0.002033,	RPNL1Loss=0.236964,	RCNNAcc=0.986189,	RCNNLogLoss=0.038878,	RCNNL1Loss=0.923896,	
INFO:root:Epoch[2] Batch [2340]	Speed: 3.89 samples/sec	Train-RPNAcc=0.999531,	RPNLogLoss=0.002021,	RPNL1Loss=0.237475,	RCNNAcc=0.986180,	RCNNLogLoss=0.038917,	RCNNL1Loss=0.924006,	
